X,Y,id,state_code_2021,state_name_2021,lga_code_2024,lga_name_2024,erp_2001,erp_2002,erp_2003,erp_2004,erp_2005,erp_2006,erp_2007,erp_2008,erp_2009,erp_2010,erp_2011,erp_2012,erp_2013,erp_2014,erp_2015,erp_2016,erp_2017,erp_2018,erp_2019,erp_2020,erp_2021,erp_2022,erp_2023,erp_2024,erp_change_number_2023_24,erp_change_per_cent_2023_24,area_km2,pop_density_2024_people_per_km2,births_2021_22,deaths_2021_22,natural_increase_2021_22,internal_arrivals_2021_22,internal_departures_2021_22,net_internal_migration_2021_22,overseas_arrivals_2021_22,overseas_departures_2021_22,net_overseas_migration_2021_22,births_2022_23,deaths_2022_23,natural_increase_2022_23,internal_arrivals_2022_23,internal_departures_2022_23,net_internal_migration_2022_23,overseas_arrivals_2022_23,overseas_departures_2022_23,net_overseas_migration_2022_23,births_2023_24,deaths_2023_24,natural_increase_2023_24,internal_arrivals_2023_24,internal_departures_2023_24,net_internal_migration_2023_24,overseas_arrivals_2023_24,overseas_departures_2023_24,net_overseas_migration_2023_24,green_space_by_LGA_Green_space_ha,pop_density,Green_Pct
0,0,"200","2",Victoria,"26810",Wellington,"40835","40671","40533","40481","40504","40682","40897","41174","41506","41803","42068","42445","42721","42948","43172","43530","43872","44233","44676","45105","45469","45818","46120","46533","413","0.8955","10817.4231","4.3017","466","457","9","3676","3498","178","277","115","162","489","480","9","2521","2494","27","359","93","266","489","421","68","2823","2704","119","329","103","226",,"4.30167143966108",
0,0,"201","2",Victoria,"26890",West Wimmera,"4808","4749","4707","4636","4583","4539","4488","4452","4427","4373","4287","4214","4124","4038","3974","3937","3952","3964","3979","3994","3978","3943","3932","3913","-19","-0.4832","9108.6794","0.4296","43","47","-4","286","323","-37","11","5","6","43","43","0","239","262","-23","16","4","12","38","52","-14","249","265","-16","15","4","11",,"0.429590265302344",
0,0,"202","2",Victoria,"26980",Whitehorse,"146178","146110","146036","146453","147344","149017","151180","153487","155959","157058","157538","159661","162081","164320","166679","169641","172376","174431","175862","176794","171077","172607","178714","183462","4748","2.6568","64.2801","2854.103","1424","1305","119","13938","15561","-1623","5797","2763","3034","1351","1212","139","10358","11792","-1434","9700","2298","7402","1360","1217","143","10882","12368","-1486","8719","2628","6091","1023.7322","2854.10259162634","15.9261139917331"
0,0,"203","2",Victoria,"27070",Whittlesea,"117390","119629","122215","123736","125893","128491","132938","138446","145445","152709","160800","169993","179272","187899","196847","207058","214426","220601","226072","231040","231831","237143","245013","253204","8191","3.3431","489.6938","517.066","3352","1234","2118","16154","15229","925","3856","1587","2269","3331","1251","2080","12406","11350","1056","5992","1258","4734","3314","1244","2070","13409","11631","1778","5780","1437","4343","12348.6096","517.065970612656","25.2170021348034"
0,0,"204","2",Victoria,"27170",Wodonga,"31964","32481","32995","33528","33597","33595","33837","34157","34654","35287","36025","36758","37575","38369","39223","40100","40837","41541","42084","42666","43207","43716","44269","44824","555","1.2537","433.0021","103.5191","564","310","254","3925","3855","70","316","131","185","533","327","206","3381","3339","42","409","104","305","546","310","236","3381","3317","64","373","118","255",,"103.519128429169",
0,0,"205","2",Victoria,"27260",Wyndham,"86604","90333","95776","101789","108795","115161","123778","133063","143405","155251","166699","179131","190211","201512","213815","227008","241573","257010","273201","287292","296322","309398","324061","337009","12948","3.9955","542.0943","621.6797","5232","1021","4211","24149","19275","4874","6880","2889","3991","5280","1006","4274","18452","16178","2274","10479","2364","8115","5407","1005","4402","18600","17408","1192","10055","2701","7354","21726.4124","621.679659793508","40.078658639281"
0,0,"206","2",Victoria,"27350",Yarra,"68522","69415","70115","70811","71719","72808","74289","75868","77311","78430","78903","81268","83962","87228","89923","92894","94503","95504","96544","96662","91521","92392","97505","100706","3201","3.2829","19.5421","5153.284","965","441","524","12453","13669","-1216","3563","2000","1563","851","375","476","9362","9315","47","6382","1792","4590","879","399","480","9107","9683","-576","5345","2048","3297","473.7996","5153.28444742377","24.2450708982146"
0,0,"207","2",Victoria,"27450",Yarra Ranges,"141674","142449","142928","142827","142928","143393","144485","145884","147663","148473","148901","149864","150902","151968","153391","155226","156696","157819","158745","158876","157421","157467","158672","160137","1465","0.9233","2468.2052","64.8799","1934","1052","882","10348","11717","-1369","909","376","533","1822","1019","803","7627","8307","-680","1378","296","1082","1818","961","857","8434","8850","-416","1365","341","1024","157879.7452","64.8799378592995","63.9654049833458"
0,0,"208","2",Victoria,"27630",Yarriambiack,"8184","8095","7982","7847","7715","7609","7505","7438","7412","7312","7183","7095","7032","6924","6826","6743","6708","6698","6675","6641","6510","6437","6388","6346","-42","-0.6575","7325.797","0.8663","72","92","-20","461","521","-60","13","6","7","66","108","-42","364","384","-20","18","5","13","56","106","-50","374","378","-4","17","5","12",,"0.866253869715473",
0,0,"209","2",Victoria,"29399",Unincorporated Vic,"451","516","578","638","697","757","741","745","749","759","769","797","808","835","862","892","901","911","918","934","946","961","953","964","11","1.1542","283.1903","3.4041","3","0","3","81","73","8","7","3","4","3","0","3","71","89","-18","9","2","7","0","3","-3","34","26","8","8","2","6",,"3.40407139651323",
0,0,"210","3",Queensland,"30250",Aurukun,"1074","1109","1100","1110","1098","1089","1164","1252","1315","1365","1398","1372","1350","1332","1321","1323","1301","1296","1288","1196","1130","1124","1153","1163","10","0.8673","7423.9891","0.1567","9","6","3","95","105","-10","2","1","1","34","8","26","59","57","2","2","1","1","26","12","14","71","76","-5","2","1","1",,"0.156654324829222",
0,0,"211","3",Queensland,"30300",Balonne,"5473","5336","5174","5000","4878","4754","4760","4786","4813","4833","4862","4787","4776","4726","4610","4461","4394","4372","4389","4392","4378","4352","4344","4356","12","0.2762","31104.0851","0.14","67","41","26","341","400","-59","15","8","7","66","37","29","291","344","-53","24","8","16","54","32","22","334","352","-18","17","9","8",,"0.140045913133127",
0,0,"212","3",Queensland,"30370",Banana,"15534","15328","15136","14959","14913","15026","14883","14880","14941","14855","14812","14852","14948","14860","14707","14570","14573","14525","14581","14587","14657","14778","14917","15053","136","0.9117","28550.1626","0.5272","201","99","102","1117","1142","-25","90","46","44","181","107","74","898","926","-28","140","47","93","182","113","69","965","981","-16","137","54","83",,"0.527247435011106",
0,0,"213","3",Queensland,"30410",Barcaldine,"3483","3482","3388","3350","3359","3341","3338","3322","3303","3295","3292","3249","3232","3166","3082","2909","2881","2877","2876","2862","2863","2864","2893","2917","24","0.8296","53382.654","0.0546","34","29","5","250","260","-10","10","4","6","44","23","21","216","216","0","13","5","8","39","26","13","242","238","4","12","5","7",,"0.0546432180011132",
0,0,"214","3",Queensland,"30450",Barcoo,"454","437","408","404","381","370","364","371","360","360","363","348","333","317","296","272","278","288","297","302","312","315","317","317","0","0","61830.1679","0.0051","6","0","6","26","29","-3","1","1","0","3","0","3","12","14","-2","2","1","1","0","6","-6","32","27","5","2","1","1",,"0.00512694709988003",
0,0,"215","3",Queensland,"30760",Blackall Tambo,"2385","2327","2218","2164","2126","2063","2076","2124","2171","2216","2257","2236","2214","2152","2035","1925","1895","1901","1916","1919","1918","1934","1953","1969","16","0.8193","30537.248","0.0645","31","21","10","185","181","4","5","3","2","20","25","-5","126","108","18","9","3","6","30","27","3","146","138","8","8","3","5",,"0.0644786327831506",
0,0,"216","3",Queensland,"30900",Boulia,"566","534","502","477","456","434","428","443","456","485","493","486","481","473","459","436","435","447","454","458","470","474","478","479","1","0.2092","60906.4695","0.0079","10","3","7","24","28","-4","2","1","1","6","0","6","16","20","-4","3","1","2","5","5","0","30","30","0","2","1","1",,"0.00786451757805466",
0,0,"217","3",Queensland,"31000",Brisbane,"885787","908289","930535","949935","967989","987831","1010222","1033472","1057692","1073144","1089879","1111798","1131996","1149107","1165437","1184752","1206960","1226938","1247133","1263500","1262968","1283432","1323481","1355640","32159","2.4299","1342.7173","1009.624","14204","7101","7103","83525","82050","1475","28874","16988","11886","13115","7272","5843","58697","60396","-1699","55094","19189","35905","12480","7298","5182","61726","66176","-4450","53167","21740","31427",,"1009.62428949117",
0,0,"218","3",Queensland,"31750",Bulloo,"450","445","429","417","397","380","369","379","390","405","418","410","396","388","372","356","347","343","340","340","342","343","346","347","1","0.289","73722.0101","0.0047","6","3","3","23","25","-2","1","1","0","7","3","4","15","17","-2","2","1","1","7","0","7","23","29","-6","1","1","0",,"0.00470687111663549",
0,0,"219","3",Queensland,"31820",Bundaberg,"77430","78571","79559","80991","82876","84816","86486","88599","90335","91400","92063","93293","93850","94025","94028","94256","95354","96599","97801","98883","100095","102070","104168","106146","1978","1.8989","6431.0889","16.5051","992","1021","-29","8090","6470","1620","796","412","384","888","1138","-250","6542","5092","1450","1317","419","898","928","1103","-175","6505","5143","1362","1269","478","791",,"16.5051364785208",
0,0,"220","3",Queensland,"31900",Burdekin,"18158","18038","17846","17636","17536","17451","17568","17653","17776","17786","17775","17862","17754","17695","17566","17326","17224","17086","17003","16934","16836","16868","17019","17204","185","1.087","5043.9318","3.4108","189","161","28","1061","1127","-66","147","77","70","180","178","2","932","953","-21","248","78","170","172","163","9","954","901","53","211","88","123",,"3.41083120909763",
0,0,"221","3",Queensland,"31950",Burke,"490","496","501","492","506","512","532","542","543","549","557","551","506","450","396","342","362","381","399","415","430","432","438","444","6","1.3699","39681.2234","0.0112","0","0","0","16","14","2","1","1","0","0","4","-4","24","14","10","1","1","0","4","3","1","21","16","5","1","1","0",,"0.0111891711483875",
0,0,"222","3",Queensland,"32080",Cairns,"115373","117266","120286","123392","127336","131843","136251","141403","145962","148943","150992","154041","156764","158574","159944","161573","163806","165716","167149","168710","169250","171985","175397","178104","2707","1.5434","1689.3227","105.4292","2001","1117","884","12807","11999","808","2146","1103","1043","1930","1117","813","9679","9323","356","3373","1130","2243","1866","1200","666","9909","10162","-253","3578","1284","2294",,"105.429235041949",
0,0,"223","3",Queensland,"32250",Carpentaria,"2246","2253","2242","2191","2080","2003","2087","2124","2136","2182","2197","2170","2146","2112","2092","2051","2034","2050","2089","2118","2158","2170","2211","2229","18","0.8141","64121.0123","0.0348","37","17","20","183","197","-14","9","3","6","32","16","16","149","129","20","9","4","5","27","16","11","152","150","2","9","4","5",,"0.0347623956647983",
0,0,"224","3",Queensland,"32260",Cassowary Coast,"29536","29447","29438","29337","29124","28603","28706","28739","28761","28718","28636","28880","28950","29038","29098","29287","29442","29536","29564","29608","29511","29605","29972","30390","418","1.3946","4687.824","6.4828","344","306","38","2167","2266","-99","318","163","155","329","305","24","1840","1828","12","499","168","331","277","332","-55","2000","1846","154","508","189","319",,"6.48275191218783",
0,0,"225","3",Queensland,"32270",Central Highlands (Qld),"24581","25054","25540","26141","26661","27265","27596","28090","28714","29082","29541","29741","29782","29598","29143","28690","28573","28572","28574","28524","28298","28530","28969","29336","367","1.2669","59834.8359","0.4903","413","109","304","2771","2940","-169","198","101","97","404","134","270","2098","2125","-27","299","103","196","407","110","297","2459","2548","-89","278","119","159",,"0.490282952376243",
0,0,"226","3",Queensland,"32310",Charters Towers,"12007","11962","11939","11872","11783","11729","11915","12096","12239","12316","12434","12403","12391","12367","12235","12087","12021","11954","11890","11923","11920","11979","12011","12040","29","0.2414","68382.1644","0.1761","122","118","4","1051","1012","39","33","17","16","130","111","19","862","897","-35","66","18","48","122","124","-2","832","839","-7","59","21","38",,"0.176069302655767",
0,0,"227","3",Queensland,"32330",Cherbourg,"1186","1191","1197","1192","1188","1182","1190","1206","1222","1245","1264","1283","1292","1300","1304","1293","1283","1257","1244","1220","1211","1228","1263","1281","18","1.4252","31.6002","40.5377","19","19","0","101","85","16","2","1","1","51","22","29","112","107","5","2","1","1","40","19","21","91","95","-4","2","1","1",,"40.5377181157081",
0,0,"228","3",Queensland,"32450",Cloncurry,"3754","3664","3552","3424","3342","3248","3250","3308","3304","3301","3342","3359","3327","3270","3179","3125","3260","3351","3442","3528","3704","3788","3850","3882","32","0.8312","47971.2595","0.0809","46","22","24","493","440","53","12","5","7","45","16","29","282","261","21","18","6","12","59","27","32","341","354","-13","19","6","13",,"0.080923453760892",
